Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov  ,BOOTCAMP,23-12-2025,20:50:50,0:11:08,0.00,104,,,,,65,,,,,,,,,,"200 push ups
10 rounds of 20
time: 6:32min",None,None,126,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:31,108,,,,,,,,,
,00:08:32,109,,,,,,,,,
,00:08:33,111,,,,,,,,,
,00:08:34,111,,,,,,,,,
,00:08:35,110,,,,,,,,,
,00:08:36,109,,,,,,,,,
,00:08:37,109,,,,,,,,,
,00:08:38,111,,,,,,,,,
,00:08:39,112,,,,,,,,,
,00:08:40,113,,,,,,,,,
,00:08:41,113,,,,,,,,,
,00:08:42,113,,,,,,,,,
,00:08:43,111,,,,,,,,,
,00:08:44,110,,,,,,,,,
,00:08:45,111,,,,,,,,,
,00:08:46,112,,,,,,,,,
,00:08:47,113,,,,,,,,,
,00:08:48,114,,,,,,,,,
,00:08:49,113,,,,,,,,,
,00:08:50,112,,,,,,,,,
,00:08:51,113,,,,,,,,,
,00:08:52,113,,,,,,,,,
,00:08:53,112,,,,,,,,,
,00:08:54,110,,,,,,,,,
,00:08:55,108,,,,,,,,,
,00:08:56,108,,,,,,,,,
,00:08:57,106,,,,,,,,,
,00:08:58,105,,,,,,,,,
,00:08:59,105,,,,,,,,,
,00:09:00,104,,,,,,,,,
,00:09:01,104,,,,,,,,,
,00:09:02,104,,,,,,,,,
,00:09:03,103,,,,,,,,,
,00:09:04,101,,,,,,,,,
,00:09:05,100,,,,,,,,,
,00:09:06,100,,,,,,,,,
,00:09:07,99,,,,,,,,,
,00:09:08,98,,,,,,,,,
,00:09:09,97,,,,,,,,,
,00:09:10,96,,,,,,,,,
,00:09:11,95,,,,,,,,,
,00:09:12,96,,,,,,,,,
,00:09:13,96,,,,,,,,,
,00:09:14,97,,,,,,,,,
,00:09:15,97,,,,,,,,,
,00:09:16,97,,,,,,,,,
,00:09:17,98,,,,,,,,,
,00:09:18,99,,,,,,,,,
,00:09:19,98,,,,,,,,,
,00:09:20,98,,,,,,,,,
,00:09:21,100,,,,,,,,,
,00:09:22,101,,,,,,,,,
,00:09:23,103,,,,,,,,,
,00:09:24,105,,,,,,,,,
,00:09:25,105,,,,,,,,,
,00:09:26,104,,,,,,,,,
,00:09:27,102,,,,,,,,,
,00:09:28,101,,,,,,,,,
,00:09:29,100,,,,,,,,,
,00:09:30,101,,,,,,,,,
,00:09:31,101,,,,,,,,,
,00:09:32,101,,,,,,,,,
,00:09:33,100,,,,,,,,,
,00:09:34,100,,,,,,,,,
,00:09:35,100,,,,,,,,,
,00:09:36,99,,,,,,,,,
,00:09:37,99,,,,,,,,,
,00:09:38,100,,,,,,,,,
,00:09:39,100,,,,,,,,,
,00:09:40,101,,,,,,,,,
,00:09:41,102,,,,,,,,,
,00:09:42,102,,,,,,,,,
,00:09:43,102,,,,,,,,,
,00:09:44,101,,,,,,,,,
,00:09:45,100,,,,,,,,,
,00:09:46,99,,,,,,,,,
,00:09:47,97,,,,,,,,,
,00:09:48,97,,,,,,,,,
,00:09:49,96,,,,,,,,,
,00:09:50,95,,,,,,,,,
,00:09:51,94,,,,,,,,,
,00:09:52,94,,,,,,,,,
,00:09:53,94,,,,,,,,,
,00:09:54,95,,,,,,,,,
,00:09:55,95,,,,,,,,,
,00:09:56,96,,,,,,,,,
,00:09:57,97,,,,,,,,,
,00:09:58,98,,,,,,,,,
,00:09:59,98,,,,,,,,,
,00:10:00,98,,,,,,,,,
,00:10:01,89,,,,,,,,,
,00:10:02,87,,,,,,,,,
,00:10:03,84,,,,,,,,,
,00:10:04,83,,,,,,,,,
,00:10:05,83,,,,,,,,,
,00:10:06,84,,,,,,,,,
,00:10:07,84,,,,,,,,,
,00:10:08,85,,,,,,,,,
,00:10:09,85,,,,,,,,,
,00:10:10,85,,,,,,,,,
,00:10:11,85,,,,,,,,,
,00:10:12,86,,,,,,,,,
,00:10:13,86,,,,,,,,,
,00:10:14,88,,,,,,,,,
,00:10:15,91,,,,,,,,,
,00:10:16,95,,,,,,,,,
,00:10:17,99,,,,,,,,,
,00:10:18,102,,,,,,,,,
,00:10:19,103,,,,,,,,,
,00:10:20,103,,,,,,,,,
,00:10:21,103,,,,,,,,,
,00:10:22,102,,,,,,,,,
,00:10:23,101,,,,,,,,,
,00:10:24,101,,,,,,,,,
,00:10:25,101,,,,,,,,,
,00:10:26,101,,,,,,,,,
,00:10:27,100,,,,,,,,,
,00:10:28,100,,,,,,,,,
,00:10:29,99,,,,,,,,,
,00:10:30,99,,,,,,,,,
,00:10:31,99,,,,,,,,,
,00:10:32,97,,,,,,,,,
,00:10:33,97,,,,,,,,,
,00:10:34,97,,,,,,,,,
,00:10:35,97,,,,,,,,,
,00:10:36,99,,,,,,,,,
,00:10:37,101,,,,,,,,,
,00:10:38,101,,,,,,,,,
,00:10:39,102,,,,,,,,,
,00:10:40,102,,,,,,,,,
,00:10:41,102,,,,,,,,,
,00:10:42,98,,,,,,,,,
