Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Anton Antonov ,BOOTCAMP,04-11-2025,17:59:43,00:26:14,0.00,138,,,,,274,17,,,,,,,,,"16 min amrap
60 DU
20 t2b
10 DB thrusters
5 DB hang squat clean",175.0,78.0,188,,58,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:12:18,157,,,,,,,,,
,00:12:19,157,,,,,,,,,
,00:12:20,158,,,,,,,,,
,00:12:21,158,,,,,,,,,
,00:12:22,158,,,,,,,,,
,00:12:23,158,,,,,,,,,
,00:12:24,159,,,,,,,,,
,00:12:25,160,,,,,,,,,
,00:12:26,161,,,,,,,,,
,00:12:27,161,,,,,,,,,
,00:12:28,161,,,,,,,,,
,00:12:29,159,,,,,,,,,
,00:12:30,160,,,,,,,,,
,00:12:31,163,,,,,,,,,
,00:12:32,164,,,,,,,,,
,00:12:33,164,,,,,,,,,
,00:12:34,165,,,,,,,,,
,00:12:35,165,,,,,,,,,
,00:12:36,166,,,,,,,,,
,00:12:37,166,,,,,,,,,
,00:12:38,165,,,,,,,,,
,00:12:39,165,,,,,,,,,
,00:12:40,163,,,,,,,,,
,00:12:41,162,,,,,,,,,
,00:12:42,161,,,,,,,,,
,00:12:43,161,,,,,,,,,
,00:12:44,160,,,,,,,,,
,00:12:45,159,,,,,,,,,
,00:12:46,158,,,,,,,,,
,00:12:47,157,,,,,,,,,
,00:12:48,157,,,,,,,,,
,00:12:49,157,,,,,,,,,
,00:12:50,157,,,,,,,,,
,00:12:51,156,,,,,,,,,
,00:12:52,156,,,,,,,,,
,00:12:53,157,,,,,,,,,
,00:12:54,157,,,,,,,,,
,00:12:55,157,,,,,,,,,
,00:12:56,157,,,,,,,,,
,00:12:57,157,,,,,,,,,
,00:12:58,157,,,,,,,,,
,00:12:59,157,,,,,,,,,
,00:13:00,158,,,,,,,,,
,00:13:01,159,,,,,,,,,
,00:13:02,160,,,,,,,,,
,00:13:03,161,,,,,,,,,
,00:13:04,161,,,,,,,,,
,00:13:05,161,,,,,,,,,
,00:13:06,161,,,,,,,,,
,00:13:07,161,,,,,,,,,
,00:13:08,162,,,,,,,,,
,00:13:09,162,,,,,,,,,
,00:13:10,163,,,,,,,,,
,00:13:11,163,,,,,,,,,
,00:13:12,163,,,,,,,,,
,00:13:13,164,,,,,,,,,
,00:13:14,164,,,,,,,,,
,00:13:15,164,,,,,,,,,
,00:13:16,164,,,,,,,,,
,00:13:17,165,,,,,,,,,
,00:13:18,165,,,,,,,,,
,00:13:19,165,,,,,,,,,
,00:13:20,166,,,,,,,,,
,00:13:21,165,,,,,,,,,
,00:13:22,165,,,,,,,,,
,00:13:23,165,,,,,,,,,
,00:13:24,165,,,,,,,,,
,00:13:25,164,,,,,,,,,
,00:13:26,164,,,,,,,,,
,00:13:27,163,,,,,,,,,
,00:13:28,163,,,,,,,,,
,00:13:29,162,,,,,,,,,
,00:13:30,163,,,,,,,,,
,00:13:31,163,,,,,,,,,
,00:13:32,163,,,,,,,,,
,00:13:33,163,,,,,,,,,
,00:13:34,163,,,,,,,,,
,00:13:35,163,,,,,,,,,
,00:13:36,164,,,,,,,,,
,00:13:37,164,,,,,,,,,
,00:13:38,163,,,,,,,,,
,00:13:39,163,,,,,,,,,
,00:13:40,162,,,,,,,,,
,00:13:41,162,,,,,,,,,
,00:13:42,161,,,,,,,,,
,00:13:43,160,,,,,,,,,
,00:13:44,159,,,,,,,,,
,00:13:45,158,,,,,,,,,
,00:13:46,157,,,,,,,,,
,00:13:47,157,,,,,,,,,
,00:13:48,156,,,,,,,,,
,00:13:49,155,,,,,,,,,
,00:13:50,154,,,,,,,,,
,00:13:51,154,,,,,,,,,
,00:13:52,154,,,,,,,,,
,00:13:53,153,,,,,,,,,
,00:13:54,153,,,,,,,,,
,00:13:55,153,,,,,,,,,
,00:13:56,152,,,,,,,,,
,00:13:57,153,,,,,,,,,
,00:13:58,153,,,,,,,,,
,00:13:59,153,,,,,,,,,
,00:14:00,153,,,,,,,,,
,00:14:01,153,,,,,,,,,
,00:14:02,153,,,,,,,,,
,00:14:03,153,,,,,,,,,
,00:14:04,153,,,,,,,,,
,00:14:05,152,,,,,,,,,
,00:14:06,152,,,,,,,,,
,00:14:07,151,,,,,,,,,
,00:14:08,152,,,,,,,,,
,00:14:09,152,,,,,,,,,
,00:14:10,152,,,,,,,,,
,00:14:11,152,,,,,,,,,
,00:14:12,152,,,,,,,,,
,00:14:13,152,,,,,,,,,
,00:14:14,152,,,,,,,,,
,00:14:15,152,,,,,,,,,
,00:14:16,152,,,,,,,,,
,00:14:17,152,,,,,,,,,
,00:14:18,153,,,,,,,,,
,00:14:19,153,,,,,,,,,
,00:14:20,153,,,,,,,,,
,00:14:21,153,,,,,,,,,
,00:14:22,151,,,,,,,,,
,00:14:23,150,,,,,,,,,
,00:14:24,149,,,,,,,,,
,00:14:25,147,,,,,,,,,
,00:14:26,147,,,,,,,,,
,00:14:27,146,,,,,,,,,
,00:14:28,144,,,,,,,,,
,00:14:29,144,,,,,,,,,
,00:14:30,143,,,,,,,,,
,00:14:31,143,,,,,,,,,
,00:14:32,144,,,,,,,,,
,00:14:33,144,,,,,,,,,
,00:14:34,144,,,,,,,,,
,00:14:35,144,,,,,,,,,
,00:14:36,143,,,,,,,,,
,00:14:37,141,,,,,,,,,
,00:14:38,140,,,,,,,,,
,00:14:39,139,,,,,,,,,
,00:14:40,139,,,,,,,,,
,00:14:41,139,,,,,,,,,
,00:14:42,141,,,,,,,,,
,00:14:43,143,,,,,,,,,
,00:14:44,145,,,,,,,,,
,00:14:45,147,,,,,,,,,
,00:14:46,149,,,,,,,,,
,00:14:47,150,,,,,,,,,
,00:14:48,151,,,,,,,,,
,00:14:49,153,,,,,,,,,
,00:14:50,154,,,,,,,,,
,00:14:51,155,,,,,,,,,
,00:14:52,157,,,,,,,,,
,00:14:53,158,,,,,,,,,
,00:14:54,158,,,,,,,,,
,00:14:55,160,,,,,,,,,
,00:14:56,160,,,,,,,,,
,00:14:57,161,,,,,,,,,
,00:14:58,162,,,,,,,,,
,00:14:59,163,,,,,,,,,
,00:15:00,164,,,,,,,,,
,00:15:01,165,,,,,,,,,
,00:15:02,166,,,,,,,,,
,00:15:03,167,,,,,,,,,
,00:15:04,167,,,,,,,,,
,00:15:05,167,,,,,,,,,
,00:15:06,168,,,,,,,,,
,00:15:07,167,,,,,,,,,
,00:15:08,167,,,,,,,,,
,00:15:09,166,,,,,,,,,
,00:15:10,166,,,,,,,,,
,00:15:11,166,,,,,,,,,
,00:15:12,166,,,,,,,,,
,00:15:13,165,,,,,,,,,
,00:15:14,164,,,,,,,,,
,00:15:15,164,,,,,,,,,
,00:15:16,164,,,,,,,,,
,00:15:17,165,,,,,,,,,
,00:15:18,165,,,,,,,,,
,00:15:19,165,,,,,,,,,
,00:15:20,165,,,,,,,,,
,00:15:21,164,,,,,,,,,
,00:15:22,164,,,,,,,,,
,00:15:23,165,,,,,,,,,
,00:15:24,165,,,,,,,,,
,00:15:25,165,,,,,,,,,
,00:15:26,165,,,,,,,,,
,00:15:27,164,,,,,,,,,
,00:15:28,165,,,,,,,,,
,00:15:29,164,,,,,,,,,
,00:15:30,164,,,,,,,,,
,00:15:31,164,,,,,,,,,
,00:15:32,164,,,,,,,,,
,00:15:33,164,,,,,,,,,
,00:15:34,163,,,,,,,,,
,00:15:35,163,,,,,,,,,
,00:15:36,163,,,,,,,,,
,00:15:37,163,,,,,,,,,
,00:15:38,163,,,,,,,,,
,00:15:39,163,,,,,,,,,
,00:15:40,163,,,,,,,,,
,00:15:41,162,,,,,,,,,
,00:15:42,162,,,,,,,,,
,00:15:43,161,,,,,,,,,
,00:15:44,161,,,,,,,,,
,00:15:45,160,,,,,,,,,
,00:15:46,160,,,,,,,,,
,00:15:47,160,,,,,,,,,
,00:15:48,159,,,,,,,,,
,00:15:49,159,,,,,,,,,
,00:15:50,158,,,,,,,,,
,00:15:51,157,,,,,,,,,
,00:15:52,156,,,,,,,,,
,00:15:53,154,,,,,,,,,
,00:15:54,153,,,,,,,,,
,00:15:55,153,,,,,,,,,
,00:15:56,153,,,,,,,,,
,00:15:57,152,,,,,,,,,
,00:15:58,151,,,,,,,,,
,00:15:59,152,,,,,,,,,
,00:16:00,153,,,,,,,,,
,00:16:01,154,,,,,,,,,
,00:16:02,155,,,,,,,,,
,00:16:03,156,,,,,,,,,
,00:16:04,157,,,,,,,,,
,00:16:05,158,,,,,,,,,
,00:16:06,159,,,,,,,,,
,00:16:07,160,,,,,,,,,
,00:16:08,161,,,,,,,,,
,00:16:09,161,,,,,,,,,
,00:16:10,161,,,,,,,,,
,00:16:11,162,,,,,,,,,
,00:16:12,163,,,,,,,,,
,00:16:13,164,,,,,,,,,
,00:16:14,164,,,,,,,,,
,00:16:15,164,,,,,,,,,
,00:16:16,164,,,,,,,,,
,00:16:17,164,,,,,,,,,
,00:16:18,164,,,,,,,,,
,00:16:19,163,,,,,,,,,
,00:16:20,163,,,,,,,,,
,00:16:21,163,,,,,,,,,
,00:16:22,163,,,,,,,,,
,00:16:23,162,,,,,,,,,
,00:16:24,161,,,,,,,,,
,00:16:25,158,,,,,,,,,
,00:16:26,157,,,,,,,,,
,00:16:27,157,,,,,,,,,
,00:16:28,157,,,,,,,,,
,00:16:29,157,,,,,,,,,
,00:16:30,157,,,,,,,,,
,00:16:31,157,,,,,,,,,
,00:16:32,158,,,,,,,,,
,00:16:33,158,,,,,,,,,
,00:16:34,158,,,,,,,,,
,00:16:35,157,,,,,,,,,
,00:16:36,157,,,,,,,,,
,00:16:37,157,,,,,,,,,
,00:16:38,157,,,,,,,,,
,00:16:39,157,,,,,,,,,
,00:16:40,155,,,,,,,,,
,00:16:41,153,,,,,,,,,
,00:16:42,150,,,,,,,,,
,00:16:43,147,,,,,,,,,
,00:16:44,146,,,,,,,,,
,00:16:45,146,,,,,,,,,
,00:16:46,146,,,,,,,,,
,00:16:47,146,,,,,,,,,
,00:16:48,150,,,,,,,,,
,00:16:49,151,,,,,,,,,
,00:16:50,152,,,,,,,,,
,00:16:51,152,,,,,,,,,
,00:16:52,153,,,,,,,,,
,00:16:53,153,,,,,,,,,
,00:16:54,153,,,,,,,,,
,00:16:55,153,,,,,,,,,
,00:16:56,154,,,,,,,,,
,00:16:57,154,,,,,,,,,
,00:16:58,154,,,,,,,,,
,00:16:59,154,,,,,,,,,
,00:17:00,154,,,,,,,,,
,00:17:01,154,,,,,,,,,
,00:17:02,154,,,,,,,,,
,00:17:03,154,,,,,,,,,
,00:17:04,154,,,,,,,,,
,00:17:05,154,,,,,,,,,
,00:17:06,154,,,,,,,,,
,00:17:07,157,,,,,,,,,
,00:17:08,159,,,,,,,,,
,00:17:09,161,,,,,,,,,
,00:17:10,161,,,,,,,,,
,00:17:11,161,,,,,,,,,
,00:17:12,161,,,,,,,,,
,00:17:13,161,,,,,,,,,
,00:17:14,160,,,,,,,,,
,00:17:15,158,,,,,,,,,
,00:17:16,157,,,,,,,,,
,00:17:17,156,,,,,,,,,
,00:17:18,155,,,,,,,,,
,00:17:19,155,,,,,,,,,
,00:17:20,156,,,,,,,,,
,00:17:21,157,,,,,,,,,
,00:17:22,158,,,,,,,,,
,00:17:23,158,,,,,,,,,
,00:17:24,159,,,,,,,,,
,00:17:25,159,,,,,,,,,
,00:17:26,160,,,,,,,,,
,00:17:27,160,,,,,,,,,
,00:17:28,161,,,,,,,,,
,00:17:29,162,,,,,,,,,
,00:17:30,162,,,,,,,,,
,00:17:31,162,,,,,,,,,
,00:17:32,163,,,,,,,,,
,00:17:33,165,,,,,,,,,
,00:17:34,165,,,,,,,,,
,00:17:35,167,,,,,,,,,
,00:17:36,167,,,,,,,,,
,00:17:37,168,,,,,,,,,
,00:17:38,168,,,,,,,,,
,00:17:39,168,,,,,,,,,
,00:17:40,168,,,,,,,,,
,00:17:41,168,,,,,,,,,
,00:17:42,168,,,,,,,,,
,00:17:43,168,,,,,,,,,
,00:17:44,168,,,,,,,,,
,00:17:45,168,,,,,,,,,
,00:17:46,168,,,,,,,,,
,00:17:47,167,,,,,,,,,
,00:17:48,166,,,,,,,,,
,00:17:49,165,,,,,,,,,
,00:17:50,164,,,,,,,,,
,00:17:51,162,,,,,,,,,
,00:17:52,161,,,,,,,,,
,00:17:53,159,,,,,,,,,
,00:17:54,159,,,,,,,,,
,00:17:55,159,,,,,,,,,
,00:17:56,159,,,,,,,,,
,00:17:57,159,,,,,,,,,
,00:17:58,158,,,,,,,,,
,00:17:59,159,,,,,,,,,
,00:18:00,159,,,,,,,,,
,00:18:01,159,,,,,,,,,
,00:18:02,159,,,,,,,,,
,00:18:03,159,,,,,,,,,
,00:18:04,159,,,,,,,,,
,00:18:05,160,,,,,,,,,
,00:18:06,159,,,,,,,,,
,00:18:07,158,,,,,,,,,
,00:18:08,158,,,,,,,,,
,00:18:09,158,,,,,,,,,
,00:18:10,158,,,,,,,,,
,00:18:11,158,,,,,,,,,
,00:18:12,158,,,,,,,,,
,00:18:13,158,,,,,,,,,
,00:18:14,159,,,,,,,,,
,00:18:15,161,,,,,,,,,
,00:18:16,161,,,,,,,,,
,00:18:17,162,,,,,,,,,
,00:18:18,162,,,,,,,,,
,00:18:19,163,,,,,,,,,
,00:18:20,163,,,,,,,,,
,00:18:21,164,,,,,,,,,
,00:18:22,164,,,,,,,,,
,00:18:23,164,,,,,,,,,
,00:18:24,165,,,,,,,,,
,00:18:25,165,,,,,,,,,
,00:18:26,165,,,,,,,,,
,00:18:27,166,,,,,,,,,
,00:18:28,167,,,,,,,,,
,00:18:29,167,,,,,,,,,
,00:18:30,167,,,,,,,,,
,00:18:31,168,,,,,,,,,
,00:18:32,168,,,,,,,,,
,00:18:33,167,,,,,,,,,
,00:18:34,167,,,,,,,,,
,00:18:35,167,,,,,,,,,
,00:18:36,167,,,,,,,,,
,00:18:37,166,,,,,,,,,
,00:18:38,165,,,,,,,,,
,00:18:39,164,,,,,,,,,
,00:18:40,164,,,,,,,,,
,00:18:41,163,,,,,,,,,
,00:18:42,163,,,,,,,,,
,00:18:43,162,,,,,,,,,
,00:18:44,162,,,,,,,,,
,00:18:45,162,,,,,,,,,
,00:18:46,161,,,,,,,,,
,00:18:47,162,,,,,,,,,
,00:18:48,162,,,,,,,,,
,00:18:49,163,,,,,,,,,
,00:18:50,163,,,,,,,,,
,00:18:51,164,,,,,,,,,
,00:18:52,164,,,,,,,,,
,00:18:53,164,,,,,,,,,
,00:18:54,164,,,,,,,,,
,00:18:55,164,,,,,,,,,
,00:18:56,164,,,,,,,,,
,00:18:57,164,,,,,,,,,
,00:18:58,163,,,,,,,,,
,00:18:59,163,,,,,,,,,
,00:19:00,162,,,,,,,,,
,00:19:01,162,,,,,,,,,
,00:19:02,161,,,,,,,,,
,00:19:03,160,,,,,,,,,
,00:19:04,160,,,,,,,,,
,00:19:05,159,,,,,,,,,
,00:19:06,158,,,,,,,,,
,00:19:07,157,,,,,,,,,
,00:19:08,157,,,,,,,,,
,00:19:09,157,,,,,,,,,
,00:19:10,156,,,,,,,,,
,00:19:11,156,,,,,,,,,
,00:19:12,156,,,,,,,,,
,00:19:13,155,,,,,,,,,
,00:19:14,154,,,,,,,,,
,00:19:15,154,,,,,,,,,
,00:19:16,154,,,,,,,,,
,00:19:17,154,,,,,,,,,
,00:19:18,154,,,,,,,,,
,00:19:19,153,,,,,,,,,
,00:19:20,153,,,,,,,,,
,00:19:21,153,,,,,,,,,
,00:19:22,152,,,,,,,,,
,00:19:23,152,,,,,,,,,
,00:19:24,151,,,,,,,,,
,00:19:25,151,,,,,,,,,
,00:19:26,151,,,,,,,,,
,00:19:27,151,,,,,,,,,
,00:19:28,150,,,,,,,,,
,00:19:29,150,,,,,,,,,
,00:19:30,150,,,,,,,,,
,00:19:31,150,,,,,,,,,
,00:19:32,150,,,,,,,,,
,00:19:33,150,,,,,,,,,
,00:19:34,150,,,,,,,,,
,00:19:35,150,,,,,,,,,
,00:19:36,149,,,,,,,,,
,00:19:37,149,,,,,,,,,
,00:19:38,148,,,,,,,,,
,00:19:39,148,,,,,,,,,
,00:19:40,148,,,,,,,,,
,00:19:41,147,,,,,,,,,
,00:19:42,147,,,,,,,,,
,00:19:43,146,,,,,,,,,
,00:19:44,146,,,,,,,,,
,00:19:45,146,,,,,,,,,
,00:19:46,145,,,,,,,,,
,00:19:47,145,,,,,,,,,
,00:19:48,144,,,,,,,,,
,00:19:49,143,,,,,,,,,
,00:19:50,143,,,,,,,,,
,00:19:51,143,,,,,,,,,
,00:19:52,143,,,,,,,,,
,00:19:53,143,,,,,,,,,
,00:19:54,143,,,,,,,,,
,00:19:55,142,,,,,,,,,
,00:19:56,142,,,,,,,,,
,00:19:57,142,,,,,,,,,
,00:19:58,142,,,,,,,,,
,00:19:59,142,,,,,,,,,
,00:20:00,140,,,,,,,,,
,00:20:01,139,,,,,,,,,
,00:20:02,138,,,,,,,,,
,00:20:03,138,,,,,,,,,
,00:20:04,137,,,,,,,,,
,00:20:05,137,,,,,,,,,
,00:20:06,137,,,,,,,,,
,00:20:07,137,,,,,,,,,
,00:20:08,137,,,,,,,,,
,00:20:09,136,,,,,,,,,
,00:20:10,135,,,,,,,,,
,00:20:11,135,,,,,,,,,
,00:20:12,135,,,,,,,,,
,00:20:13,134,,,,,,,,,
,00:20:14,133,,,,,,,,,
,00:20:15,133,,,,,,,,,
,00:20:16,134,,,,,,,,,
,00:20:17,135,,,,,,,,,
,00:20:18,136,,,,,,,,,
,00:20:19,138,,,,,,,,,
,00:20:20,140,,,,,,,,,
,00:20:21,143,,,,,,,,,
,00:20:22,144,,,,,,,,,
,00:20:23,146,,,,,,,,,
,00:20:24,147,,,,,,,,,
,00:20:25,150,,,,,,,,,
,00:20:26,152,,,,,,,,,
,00:20:27,153,,,,,,,,,
,00:20:28,154,,,,,,,,,
,00:20:29,155,,,,,,,,,
,00:20:30,157,,,,,,,,,
,00:20:31,158,,,,,,,,,
,00:20:32,159,,,,,,,,,
,00:20:33,160,,,,,,,,,
,00:20:34,160,,,,,,,,,
,00:20:35,162,,,,,,,,,
,00:20:36,163,,,,,,,,,
,00:20:37,163,,,,,,,,,
,00:20:38,164,,,,,,,,,
,00:20:39,165,,,,,,,,,
,00:20:40,166,,,,,,,,,
,00:20:41,167,,,,,,,,,
,00:20:42,167,,,,,,,,,
,00:20:43,167,,,,,,,,,
,00:20:44,167,,,,,,,,,
,00:20:45,167,,,,,,,,,
,00:20:46,166,,,,,,,,,
,00:20:47,166,,,,,,,,,
,00:20:48,166,,,,,,,,,
,00:20:49,166,,,,,,,,,
,00:20:50,166,,,,,,,,,
,00:20:51,165,,,,,,,,,
,00:20:52,165,,,,,,,,,
,00:20:53,165,,,,,,,,,
,00:20:54,165,,,,,,,,,
,00:20:55,165,,,,,,,,,
,00:20:56,165,,,,,,,,,
,00:20:57,165,,,,,,,,,
,00:20:58,165,,,,,,,,,
,00:20:59,165,,,,,,,,,
,00:21:00,165,,,,,,,,,
,00:21:01,165,,,,,,,,,
,00:21:02,165,,,,,,,,,
,00:21:03,165,,,,,,,,,
,00:21:04,165,,,,,,,,,
,00:21:05,164,,,,,,,,,
,00:21:06,164,,,,,,,,,
,00:21:07,164,,,,,,,,,
,00:21:08,164,,,,,,,,,
,00:21:09,164,,,,,,,,,
,00:21:10,164,,,,,,,,,
,00:21:11,164,,,,,,,,,
,00:21:12,164,,,,,,,,,
,00:21:13,164,,,,,,,,,
,00:21:14,164,,,,,,,,,
,00:21:15,163,,,,,,,,,
,00:21:16,162,,,,,,,,,
,00:21:17,161,,,,,,,,,
,00:21:18,160,,,,,,,,,
,00:21:19,158,,,,,,,,,
,00:21:20,158,,,,,,,,,
,00:21:21,158,,,,,,,,,
,00:21:22,158,,,,,,,,,
,00:21:23,158,,,,,,,,,
,00:21:24,158,,,,,,,,,
,00:21:25,158,,,,,,,,,
,00:21:26,159,,,,,,,,,
,00:21:27,159,,,,,,,,,
,00:21:28,158,,,,,,,,,
,00:21:29,158,,,,,,,,,
,00:21:30,158,,,,,,,,,
,00:21:31,159,,,,,,,,,
,00:21:32,160,,,,,,,,,
,00:21:33,161,,,,,,,,,
,00:21:34,162,,,,,,,,,
,00:21:35,163,,,,,,,,,
,00:21:36,163,,,,,,,,,
,00:21:37,164,,,,,,,,,
,00:21:38,165,,,,,,,,,
,00:21:39,166,,,,,,,,,
,00:21:40,166,,,,,,,,,
,00:21:41,166,,,,,,,,,
,00:21:42,167,,,,,,,,,
,00:21:43,167,,,,,,,,,
,00:21:44,168,,,,,,,,,
,00:21:45,168,,,,,,,,,
,00:21:46,167,,,,,,,,,
,00:21:47,167,,,,,,,,,
,00:21:48,166,,,,,,,,,
,00:21:49,166,,,,,,,,,
,00:21:50,166,,,,,,,,,
,00:21:51,166,,,,,,,,,
,00:21:52,166,,,,,,,,,
,00:21:53,165,,,,,,,,,
,00:21:54,165,,,,,,,,,
,00:21:55,164,,,,,,,,,
,00:21:56,163,,,,,,,,,
,00:21:57,163,,,,,,,,,
,00:21:58,163,,,,,,,,,
,00:21:59,163,,,,,,,,,
,00:22:00,163,,,,,,,,,
,00:22:01,162,,,,,,,,,
,00:22:02,161,,,,,,,,,
,00:22:03,161,,,,,,,,,
,00:22:04,160,,,,,,,,,
,00:22:05,160,,,,,,,,,
,00:22:06,160,,,,,,,,,
,00:22:07,160,,,,,,,,,
,00:22:08,160,,,,,,,,,
,00:22:09,160,,,,,,,,,
,00:22:10,161,,,,,,,,,
,00:22:11,162,,,,,,,,,
,00:22:12,162,,,,,,,,,
,00:22:13,162,,,,,,,,,
,00:22:14,161,,,,,,,,,
,00:22:15,160,,,,,,,,,
,00:22:16,159,,,,,,,,,
,00:22:17,157,,,,,,,,,
,00:22:18,157,,,,,,,,,
,00:22:19,156,,,,,,,,,
,00:22:20,156,,,,,,,,,
,00:22:21,156,,,,,,,,,
,00:22:22,155,,,,,,,,,
,00:22:23,155,,,,,,,,,
,00:22:24,155,,,,,,,,,
,00:22:25,155,,,,,,,,,
,00:22:26,155,,,,,,,,,
,00:22:27,154,,,,,,,,,
,00:22:28,154,,,,,,,,,
,00:22:29,155,,,,,,,,,
,00:22:30,155,,,,,,,,,
,00:22:31,156,,,,,,,,,
,00:22:32,156,,,,,,,,,
,00:22:33,156,,,,,,,,,
,00:22:34,157,,,,,,,,,
,00:22:35,158,,,,,,,,,
,00:22:36,158,,,,,,,,,
,00:22:37,158,,,,,,,,,
,00:22:38,158,,,,,,,,,
,00:22:39,158,,,,,,,,,
,00:22:40,158,,,,,,,,,
,00:22:41,158,,,,,,,,,
,00:22:42,158,,,,,,,,,
,00:22:43,158,,,,,,,,,
,00:22:44,159,,,,,,,,,
,00:22:45,159,,,,,,,,,
,00:22:46,159,,,,,,,,,
,00:22:47,159,,,,,,,,,
,00:22:48,159,,,,,,,,,
,00:22:49,159,,,,,,,,,
,00:22:50,159,,,,,,,,,
,00:22:51,156,,,,,,,,,
,00:22:52,152,,,,,,,,,
,00:22:53,155,,,,,,,,,
,00:22:54,158,,,,,,,,,
,00:22:55,160,,,,,,,,,
,00:22:56,160,,,,,,,,,
,00:22:57,161,,,,,,,,,
,00:22:58,161,,,,,,,,,
,00:22:59,161,,,,,,,,,
,00:23:00,161,,,,,,,,,
,00:23:01,160,,,,,,,,,
,00:23:02,159,,,,,,,,,
,00:23:03,159,,,,,,,,,
,00:23:04,158,,,,,,,,,
,00:23:05,158,,,,,,,,,
,00:23:06,158,,,,,,,,,
,00:23:07,158,,,,,,,,,
,00:23:08,158,,,,,,,,,
,00:23:09,158,,,,,,,,,
,00:23:10,158,,,,,,,,,
,00:23:11,158,,,,,,,,,
,00:23:12,158,,,,,,,,,
,00:23:13,158,,,,,,,,,
,00:23:14,157,,,,,,,,,
,00:23:15,162,,,,,,,,,
,00:23:16,167,,,,,,,,,
,00:23:17,170,,,,,,,,,
,00:23:18,171,,,,,,,,,
,00:23:19,172,,,,,,,,,
,00:23:20,172,,,,,,,,,
,00:23:21,172,,,,,,,,,
,00:23:22,172,,,,,,,,,
,00:23:23,173,,,,,,,,,
,00:23:24,173,,,,,,,,,
,00:23:25,173,,,,,,,,,
,00:23:26,173,,,,,,,,,
,00:23:27,173,,,,,,,,,
,00:23:28,174,,,,,,,,,
,00:23:29,174,,,,,,,,,
,00:23:30,175,,,,,,,,,
,00:23:31,175,,,,,,,,,
,00:23:32,174,,,,,,,,,
,00:23:33,174,,,,,,,,,
,00:23:34,174,,,,,,,,,
,00:23:35,175,,,,,,,,,
,00:23:36,175,,,,,,,,,
,00:23:37,175,,,,,,,,,
,00:23:38,175,,,,,,,,,
,00:23:39,175,,,,,,,,,
,00:23:40,175,,,,,,,,,
,00:23:41,175,,,,,,,,,
,00:23:42,175,,,,,,,,,
,00:23:43,174,,,,,,,,,
,00:23:44,174,,,,,,,,,
,00:23:45,173,,,,,,,,,
,00:23:46,172,,,,,,,,,
,00:23:47,172,,,,,,,,,
,00:23:48,171,,,,,,,,,
,00:23:49,170,,,,,,,,,
,00:23:50,169,,,,,,,,,
,00:23:51,168,,,,,,,,,
,00:23:52,167,,,,,,,,,
,00:23:53,166,,,,,,,,,
,00:23:54,165,,,,,,,,,
,00:23:55,164,,,,,,,,,
,00:23:56,163,,,,,,,,,
,00:23:57,162,,,,,,,,,
,00:23:58,161,,,,,,,,,
,00:23:59,161,,,,,,,,,
,00:24:00,160,,,,,,,,,
,00:24:01,160,,,,,,,,,
,00:24:02,159,,,,,,,,,
,00:24:03,158,,,,,,,,,
,00:24:04,158,,,,,,,,,
,00:24:05,157,,,,,,,,,
,00:24:06,157,,,,,,,,,
,00:24:07,156,,,,,,,,,
,00:24:08,155,,,,,,,,,
,00:24:09,154,,,,,,,,,
,00:24:10,154,,,,,,,,,
,00:24:11,153,,,,,,,,,
,00:24:12,153,,,,,,,,,
,00:24:13,152,,,,,,,,,
,00:24:14,152,,,,,,,,,
,00:24:15,151,,,,,,,,,
,00:24:16,150,,,,,,,,,
,00:24:17,150,,,,,,,,,
,00:24:18,149,,,,,,,,,
,00:24:19,149,,,,,,,,,
,00:24:20,148,,,,,,,,,
,00:24:21,147,,,,,,,,,
,00:24:22,146,,,,,,,,,
,00:24:23,145,,,,,,,,,
,00:24:24,145,,,,,,,,,
,00:24:25,143,,,,,,,,,
,00:24:26,143,,,,,,,,,
,00:24:27,143,,,,,,,,,
,00:24:28,143,,,,,,,,,
,00:24:29,142,,,,,,,,,
,00:24:30,142,,,,,,,,,
,00:24:31,141,,,,,,,,,
,00:24:32,140,,,,,,,,,
,00:24:33,139,,,,,,,,,
,00:24:34,139,,,,,,,,,
,00:24:35,138,,,,,,,,,
,00:24:36,138,,,,,,,,,
,00:24:37,139,,,,,,,,,
,00:24:38,139,,,,,,,,,
,00:24:39,138,,,,,,,,,
,00:24:40,138,,,,,,,,,
,00:24:41,138,,,,,,,,,
,00:24:42,137,,,,,,,,,
,00:24:43,136,,,,,,,,,
,00:24:44,136,,,,,,,,,
,00:24:45,135,,,,,,,,,
,00:24:46,134,,,,,,,,,
,00:24:47,133,,,,,,,,,
,00:24:48,132,,,,,,,,,
,00:24:49,131,,,,,,,,,
,00:24:50,131,,,,,,,,,
,00:24:51,131,,,,,,,,,
,00:24:52,131,,,,,,,,,
,00:24:53,130,,,,,,,,,
,00:24:54,129,,,,,,,,,
,00:24:55,128,,,,,,,,,
